url,lyrics_ok,lyrics_exact,d_n_words,d_n_unique,d_n_je,d_n_lines,d_mwl
https://genius.com/Jul-zubrowska-lyrics,True,False,-251,-63,-8,-26,-0.15757653954620388
https://genius.com/Shurikn-si-javais-su-lyrics,True,False,-366,-184,5,-40,-0.3810505961972259
https://genius.com/Hatik-maman-qui-pleure-lyrics,True,False,-336,-57,-10,-20,0.04219322548931537
https://genius.com/Kohndo-revenir-a-la-vie-lyrics,True,False,-396,-110,-11,-38,0.1153387058704558
https://genius.com/Akhenaton-dvsn-ruine-lyrics,True,False,-278,-124,-11,-47,0.020970746488222503
https://genius.com/Roshi-interlude-lyrics,True,True,10,0,6,0,-0.30888318261322434
https://genius.com/Al-peco-clash-lascards-contre-bledhards-lyrics,True,False,-251,-121,0,-29,-0.15226086532364214
https://genius.com/Hamza-reel-lyrics,True,False,-264,-46,-16,-20,-0.01883264699420506
https://genius.com/Ol-kainry-represente-lyrics,True,False,-273,-106,-18,-24,0.027472527472522934
https://genius.com/13-block-implication-lyrics,True,False,-406,-117,-1,-43,0.10456349206348836
https://genius.com/Shurikn-ou-te-meneront-tes-pas-lyrics,True,True,1,0,0,0,-0.016239112277768086
https://genius.com/Oldpee-transit-lyrics,True,False,-376,-129,-11,-37,-0.2559120593842503
https://genius.com/3010-perdu-patience-lyrics,True,True,0,0,0,1,-4.440892098500626e-15
https://genius.com/Naza-phararon-bonus-track-lyrics,True,False,-43,-5,0,-7,-0.1564372918978938
https://genius.com/Hayce-lemsi-jtmt-je-taime-toujours-lyrics,True,False,-34,-8,4,-7,-0.29921226539783596
https://genius.com/Hayce-lemsi-la-haute-1-lyrics,True,False,-373,-164,-22,-33,0.07151999001084786
https://genius.com/Alkpote-sucez-ma-sucette-lyrics,True,False,-572,-252,-7,-53,-0.06778606965174472
https://genius.com/3010-rafle-lyrics,True,False,-306,-112,-17,-30,-0.13965119459914455
https://genius.com/Sexion-dassaut-parce-que-souvent-lyrics,True,False,-858,-247,-33,-71,-0.04999899529799556
https://genius.com/Sneazzy-imessage-lyrics,True,False,-317,-60,-19,-22,-0.040877004067954026
https://genius.com/Elams-ce-que-lon-vit-lyrics,True,False,-310,-90,-1,-37,0.4972387204334727
https://genius.com/Hornet-la-frappe-tirailleur-lyrics,True,False,-77,-5,-12,-6,0.039815704535934415
https://genius.com/Neg-marrons-jaime-trop-la-life-lyrics,True,False,-617,-160,-50,-74,0.1461250407033563
https://genius.com/Hayce-lemsi-johnny-hallyday-lyrics,True,False,-4,-4,0,0,-0.005081300813006617
https://genius.com/Benjamin-epps-dans-nos-murs-lyrics,True,False,-64,-43,-2,-8,-0.1826056826056841
https://genius.com/Josman-fucked-up-part-ii-lyrics,True,False,-261,-98,-25,-25,0.018314680149981832
https://genius.com/Benab-faya-lyrics,True,False,-324,-56,-22,-20,0.09242359630419195
https://genius.com/Grand-corps-malade-ca-peut-chemar-lyrics,True,False,-539,-233,-12,-44,-0.0701795472287241
https://genius.com/Maj-trafyk-ours-polaire-lyrics,True,False,-205,-85,-9,-20,0.04961514458081684
https://genius.com/Kik-osblc-lyrics,True,False,-169,-15,-11,-23,0.1331266683888752
https://genius.com/Ridsa-fais-ta-maligne-lyrics,True,False,-244,-56,-9,-58,-0.5747848061280934
https://genius.com/Alonzo-la-paix-na-pas-de-prix-lyrics,True,False,-419,-108,-30,-51,-0.08123896645803441
https://genius.com/Lala-ce-faster-lyrics,True,False,-148,-3,-8,-11,-0.05827572964669825
https://genius.com/Mysa-la-route-est-longue-lyrics,True,True,2,-1,0,0,-0.012047367279119037
https://genius.com/Oxmo-puccino-la-roulette-russe-lyrics,True,True,29,2,1,0,-0.32781696509314795
https://genius.com/Mrc-plus-rien-a-perdre-lyrics,True,False,-383,-53,-33,-40,-0.12083866601938542
https://genius.com/Spoke-orkestra-les-gens-lyrics,True,False,-6,-4,0,1,-0.008207147183525887
https://genius.com/Carre-rouge-generation-scarface-lyrics,True,False,-624,-178,-4,-70,0.1260215756783305
https://genius.com/Mhd-elle-lyrics,True,False,-343,-67,-28,-30,-0.01242039024638153
https://genius.com/Stupeflip-cest-un-tube-bonus-lyrics,True,False,-90,-44,-2,-9,-0.08193802324128496
https://genius.com/Zola-fuckboi-lyrics,True,False,-298,-74,-20,-24,-0.06663267473974877
https://genius.com/Odezenne-chewing-gum-lyrics,True,False,-3,-3,0,0,-0.01109823239640706
https://genius.com/Benjamin-epps-samba-les-couilles-lyrics,True,False,-334,-106,-14,-31,0.04878271011006463
https://genius.com/Lunatic-92i-lyrics,True,False,-885,-293,-13,-101,-0.24895622275434537
https://genius.com/Suzuya-meurs-cupidon-meurs-lyrics,True,False,-418,-80,-11,-35,-0.06797814513477363
https://genius.com/Franglish-oui-ca-va-lyrics,True,False,-275,-11,-26,-26,0.2585858585858638
https://genius.com/Shurikn-les-miens-lyrics,True,False,-502,-163,-10,-75,-0.24723385483705496
https://genius.com/Sniper-fuck-lyrics,True,False,-501,-137,-22,-40,0.10898412733724205
https://genius.com/Cookiesan-arigato-kirua-kun-interlude-lyrics,True,False,-170,-6,-12,-22,-0.047794117647054435
https://genius.com/Barack-raf-lyrics,True,False,-192,-53,-13,-16,-0.06811119509531727
https://genius.com/Lemon-haze-metaux-lyrics,True,False,-352,-139,-13,-38,-0.05476068812808954
https://genius.com/Miklo-pas-de-choix-lyrics,True,True,0,0,0,4,-3.1086244689504383e-15
https://genius.com/A2h-vivre-a-en-mourir-lyrics,True,False,-316,-105,-18,-42,0.07078818369453455
https://genius.com/Zoxea-la-pression-lyrics,True,False,-343,-110,-4,-32,-0.11662253604001638
https://genius.com/Vegedream-prie-pour-moi-lyrics,True,False,-137,-5,-2,-12,0.018620525438523217
https://genius.com/Sinik-mon-pire-ennemi-lyrics,True,False,-483,-147,-31,-52,0.04470046082949031
https://genius.com/Stomy-bugsy-sarcelles-lyrics,True,False,-414,-178,-10,-49,-0.2468133913306909
https://genius.com/S-crew-une-etoile-lyrics,False,False,-546,-160,-13,-54,0.05103533827411599
https://genius.com/Hocus-pocus-je-la-soul-lyrics,True,False,-201,-44,-37,-17,0.13146502620186507
https://genius.com/Kodes-beriz-lyrics,True,False,-222,-71,-8,-27,-0.03610238944175048
https://genius.com/Kery-james-soledad-lyrics,True,False,-378,-135,-13,-50,-0.2805186791648193
https://genius.com/Akhenaton-lamericano-lyrics,False,False,-205,-90,-12,-22,-0.0019775779649489067
https://genius.com/Kofs-detail-lyrics,True,False,-229,-14,-18,-21,0.05150081919069649
https://genius.com/Barack-sirene-lyrics,True,False,-308,-84,-11,-24,0.060991479853659936
https://genius.com/Mysa-cest-un-drame-lyrics,True,False,-679,-125,-6,-48,-0.028807463590076132
https://genius.com/Kalash-lafro-le-monde-daujourdhui-lyrics,True,False,-670,-211,0,-58,-0.10190162794991764
https://genius.com/Seb-fra-taedium-lyrics,True,False,-473,-172,-28,-37,-0.1081108458143385
https://genius.com/Busta-flex-envie-de-lyrics,True,True,6,-3,1,0,-0.08854872571686467
https://genius.com/F430-decisions-lyrics,True,False,-331,-59,-14,-28,0.011763426831924662
https://genius.com/Sultan-qui-na-pas-cru-en-moi-lyrics,True,False,-284,-87,-16,-24,0.02206320810972251
https://genius.com/Lacrim-wild-boy-remix-lyrics,False,False,9,-3,0,0,-0.040229043304802925
https://genius.com/Niro-vivastreet-lyrics,True,False,-402,-125,-12,-34,0.0019336645629088878
https://genius.com/Hornet-la-frappe-misere-lyrics,True,False,-310,-95,-17,-28,-0.042982456140350234
https://genius.com/Naps-abuse-lyrics,True,False,-69,-4,-6,-6,-0.0056581505137427435
https://genius.com/La-rumeur-approche-toi-de-la-scene-du-crime-lyrics,True,False,-157,-84,-1,-16,0.09702667952427291
https://genius.com/Krisy-incomparable-lyrics,True,False,-472,-110,-22,-51,-0.04296000484056073
https://genius.com/Elh-kmer-2-places-lyrics,True,False,-386,-60,-13,-23,-0.059954751131222395
https://genius.com/Kery-james-y-a-rien-lyrics,True,False,-303,-90,-20,-30,-0.003186777130674834
https://genius.com/Lucio-bukowski-yolo-lyrics,True,False,-216,-101,0,-20,0.11512791991101334
https://genius.com/Svinkels-ma-musique-lyrics,True,False,-720,-257,-36,-54,0.14985669997607687
https://genius.com/Retro-x-le-salvatore-mundi-lyrics,True,True,1,1,0,0,-0.02849223946784729
https://genius.com/Nekfeu-ciel-noir-lyrics,False,False,-340,-127,-3,-41,-0.09745143858624639
https://genius.com/Sinik-le-gout-du-goudron-lyrics,True,False,-674,-201,-8,-65,-0.09974404095345157
https://genius.com/Oxmo-puccino-24-heures-a-vivre-remix-lyrics,True,False,-504,-203,-22,-46,-0.23270120090836732
https://genius.com/Lalgerino-quinte-flush-lyrics,True,False,-482,-126,-13,-44,-0.04124126464552269
https://genius.com/Diams-rien-a-foutre-lyrics,True,False,-521,-141,-21,-48,-0.04857842708424398
https://genius.com/Mister-you-pare-pour-decoller-lyrics,True,False,-209,-58,-15,-24,-0.07683716774625582
https://genius.com/Fefe-memos-3-lyrics,True,True,0,0,0,0,4.440892098500626e-16
https://genius.com/Lalgerino-amane-amane-lyrics,False,False,-99,-41,-4,-11,0.01713662564262375
https://genius.com/Jsx-rate-pi-lyrics,True,False,-283,-77,-2,-25,-0.004024514811033608
https://genius.com/Lanimalerie-58-chez-oster-lapwass-lyrics,True,False,-591,-253,-9,-49,-0.08031129288798233
https://genius.com/Kik-calumet-lyrics,True,False,-183,-57,-14,-19,-0.04121025915041576
https://genius.com/Demi-portion-libertad-lyrics,True,False,-275,-43,-11,-23,-0.07718399426344247
https://genius.com/Salif-ma-jeunesse-lyrics,True,True,2,0,0,0,-0.04375804375804293
https://genius.com/Nekfeu-reve-davoir-des-reves-lyrics,True,False,-640,-232,-32,-52,0.03795395056503681
https://genius.com/Cabadzi-les-pigeons-de-skinner-i-lyrics,True,True,0,0,0,0,-5.329070518200751e-15
https://genius.com/Naps-la-tchatche-lyrics,True,False,-180,-55,5,-20,-0.4839953234113863
https://genius.com/Mystik-chemin-de-pierres-lyrics,True,False,-226,-88,-2,-16,0.0898885714908717
https://genius.com/Naps-purple-lyrics,True,False,-370,-97,-16,-41,-0.046943164362519774
https://genius.com/Keny-arkana-ne-tinquiete-pas-lyrics,True,False,-428,-171,0,-38,-0.4453680999940195
https://genius.com/La-fouine-la-fin-du-monde-lyrics,True,False,-489,-130,-1,-42,0.007438467964782536
https://genius.com/Therapie-taxi-speed-lyrics,True,False,-241,-41,-13,-42,0.11351782092147422
https://genius.com/Cabadzi-feroces-intimes-lyrics,True,False,-555,-154,-11,-80,-7.748334108370614e-05
https://genius.com/Jorrdee-redlove-era-lyrics,True,False,-474,-129,-14,-65,0.05925733125108268
https://genius.com/Kaaris-mets-moi-prems-lyrics,True,False,-340,-72,-7,-30,0.05318440541745639
https://genius.com/Mister-you-mister-mister-lyrics,True,False,-423,-138,-22,-45,0.13907964258591843
https://genius.com/Mafia-trece-je-plaide-pour-la-rue-lyrics,True,False,-519,-155,-11,-40,0.03814554569768136
https://genius.com/3010-amen-3-lyrics,True,False,-386,-118,-35,-49,-0.08850919944085867
https://genius.com/Kery-james-lettre-a-mon-public-lyrics,True,False,-377,-116,-30,-41,0.005593859926431577
https://genius.com/Kooly-incompris-lyrics,True,False,-410,-156,-21,-37,-0.05880889843998238
https://genius.com/Gims-le-pire-lyrics,True,False,-352,-43,-8,-41,0.013636363636360116
https://genius.com/Expression-direkt-benie-soit-ma-millefa-lyrics,False,False,-372,-138,-12,-36,-0.17985895309707933
https://genius.com/Alrima-millions-lyrics,True,False,-495,-192,-12,-64,-0.6958131529440026
https://genius.com/Maska-sommaire-lyrics,True,False,-2,-3,0,0,-0.007394873723135298
https://genius.com/La-cliqua-dans-ma-tete-lyrics,True,False,-272,-93,-3,-31,0.002197297651846064
https://genius.com/Mmz-dans-nos-tetes-lyrics,True,False,-209,-57,-9,-20,0.09678890233423232
https://genius.com/Sopico-passage-lyrics,True,False,-95,-5,0,-9,-0.0741841447717162
https://genius.com/3010-hlm-music-lyrics,True,False,-1631,-508,-78,-190,0.16509360276147067
https://genius.com/Roshi-bouteille-a-la-mer-lyrics,True,False,-40,-42,11,-6,-0.41975308641975007
https://genius.com/Zkr-romance-criminelle-lyrics,True,False,-426,-77,-35,-28,0.10936658577353553
https://genius.com/La-rumeur-micro-trottoir-lyrics,True,False,-226,-103,-5,-23,0.08936909864922171
https://genius.com/Canardo-shut-up-lyrics,True,False,-272,-74,-10,-20,-0.05186740018200453
https://genius.com/Fresh-ladouille-abarth-lyrics,True,False,-134,-4,-12,-6,-0.015980702547862435
https://genius.com/Swift-guad-la-nuit-a-paris-lyrics,True,False,-267,-50,-11,-31,0.13296526340004267
https://genius.com/Gambino-la-mg-sse-di-10-lyrics,True,False,-61,-4,-2,-7,-0.032292917166862
https://genius.com/A2h-yacht-music-lyrics,True,True,0,0,0,0,-3.9968028886505635e-15
https://genius.com/Sopico-nevermind-lyrics,True,False,-436,-100,-26,-47,-0.15309200603317885
https://genius.com/Ol-kainry-love-definition-lyrics,True,False,-69,-4,0,-8,-0.07418629068546156
https://genius.com/Dabs-gova-lyrics,True,False,-231,-61,-21,-34,-0.016948304168499906
https://genius.com/Scred-connexion-salut-couzin-lyrics,True,False,-363,-137,5,-38,-0.36131606274252714
https://genius.com/Leto-double-bang-2-lyrics,True,False,-176,-16,-5,-10,0.17868124063504487
https://genius.com/Isk-le-pire-le-meilleur-lyrics,True,False,-320,-62,-20,-32,-0.0479797979797989
https://genius.com/Tout-simplement-noir-a-propos-de-tass-2-partie-lyrics,True,False,-81,-41,1,-5,-0.08289506511650924
https://genius.com/Bigflo-and-oli-le-cordon-lyrics,True,False,-471,-114,-43,-54,0.0657731736655971
https://genius.com/Beeby-rawlife-lyrics,True,False,-83,-42,18,-15,-0.44964312796579087
https://genius.com/Keblack-completement-sonne-lyrics,True,False,-225,-31,-14,-38,-0.0902857142857103
https://genius.com/Black-kent-gauche-droite-lyrics,True,True,0,0,0,0,-4.440892098500626e-15
https://genius.com/Jul-tereza-lyrics,True,False,-422,-43,-22,-43,-0.05568176839839012
https://genius.com/Kik-interlude-lenveloppe-verte-lyrics,True,True,0,0,0,0,1.3322676295501878e-15
https://genius.com/Pso-thug-toujours-plus-lyrics,True,False,-279,-102,-11,-40,-0.30433086227077455
https://genius.com/Sopico-forteresse-lyrics,True,False,-266,-74,-6,-30,-0.05369369369369004
https://genius.com/Riski-dope-lyrics,True,False,-128,-58,-2,-18,-0.08236101578585764
https://genius.com/Demi-portion-2-chez-moi-lyrics,True,False,-4,-4,0,0,-0.0066481750539351125
https://genius.com/Faycal-bruce-lyrics,True,False,-168,-83,6,-24,-0.6260373240815849
https://genius.com/113-assoce-de-lyrics,True,False,-524,-208,-9,-54,-0.20406799202943926
https://genius.com/Still-fresh-on-sbarre-lyrics,True,False,-466,-87,-34,-58,0.12174731796393612
https://genius.com/Prime-hiwigo-lyrics,True,False,-320,-65,-17,-32,0.07037815126050706
https://genius.com/Dooz-kawa-loup-des-steppes-lyrics,True,False,-433,-132,-8,-41,0.17620528335714036
https://genius.com/Guy2bezbar-la-calle-lyrics,True,False,-270,-45,-9,-25,0.06600566124262608
https://genius.com/Bfg-poches-lyrics,True,False,-239,-72,-6,-24,0.05244934094038456
https://genius.com/Furax-barbarossa-sans-foi-ni-voie-lyrics,True,False,-476,-147,-21,-40,0.24637480692533176
https://genius.com/Beeby-ajd-c-och-lyrics,True,True,0,0,0,0,-4.884981308350689e-15
https://genius.com/Naps-4-anneaux-lyrics,True,False,-272,-52,-16,-30,-0.124404580926321
https://genius.com/Pnl-dans-la-soucoupe-lyrics,True,False,-186,-89,7,-35,-0.8645943281331534
https://genius.com/Youssoupha-collision-lyrics,True,False,-291,-92,-14,-35,-0.0452996029672974
https://genius.com/Sadek-andale-lyrics,True,False,-341,-64,-27,-34,0.04422834049002056
https://genius.com/Ness-and-cite-dique-sa-lyrics,True,False,-240,-114,-7,-22,0.025759267349476644
https://genius.com/Mc-solaar-daydreamin-lyrics,True,False,-162,-75,-8,-24,-0.0959956709956753
https://genius.com/Lartiste-neymar-lyrics,True,False,60,-1,36,1,-0.7318184377703512
https://genius.com/Bigflo-and-oli-toulouse-bonus-track-edition-toulousaine-lyrics,True,False,-355,-147,-4,-29,-0.09124015609371394
https://genius.com/Kemmler-grace-a-moi-lyrics,True,False,-335,-81,-4,-32,0.03272744697163299
https://genius.com/Timal-roulette-russe-lyrics,True,False,-348,-103,-25,-35,0.02324817518247979
https://genius.com/Jul-que-ca-se-mele-lyrics,True,False,-136,-4,0,-16,0.05732377137649314
https://genius.com/Kaaris-merci-lyrics,True,False,-261,-99,-12,-17,-0.17222030257049736
https://genius.com/Kamikaz-routine-lyrics,True,False,-168,-91,0,-20,-0.7431225162502653
https://genius.com/Ademo-baises-lyrics,True,False,-513,-133,-23,-54,-0.016050506300032463
https://genius.com/Josman-sourcils-fronces-lyrics,True,False,-364,-72,-29,-29,-0.10197586990732299
https://genius.com/Bigflo-and-oli-libre-lyrics,True,False,-411,-170,-5,-48,0.478821362799267
https://genius.com/Busta-flex-tinkiet-lyrics,True,False,-294,-73,-9,-34,-0.02209192391427095
https://genius.com/Jul-oh-maman-lyrics,True,False,-212,-13,-6,-35,-0.11995327814737244
https://genius.com/Vegedream-6am-lyrics,True,False,-300,-36,0,-28,0.13494325042259891
https://genius.com/Hornet-la-frappe-igo-lyrics,True,False,-389,-107,-45,-38,0.14709838035826417
https://genius.com/Psy-4-de-la-rime-le-monde-est-lyrics,False,False,-568,-204,-8,-65,-0.08136409925237853
https://genius.com/Keblack-walou-lyrics,True,False,-408,-74,-9,-48,0.08047035230845889
https://genius.com/Plk-periph-lyrics,True,False,-556,-118,-6,-59,-0.2962437789225527
https://genius.com/Kamikaz-sobessa-lyrics,True,False,-230,-66,0,-40,0.03858340051369291
https://genius.com/Vald-vie-de-cochon-lyrics,True,False,-426,-113,-14,-46,0.009835710547369647
https://genius.com/Retro-x-bms8-lyrics,True,False,-175,-10,-1,-12,0.08261135906187089
https://genius.com/Leto-trop-frais-lyrics,True,False,-488,-87,-9,-35,-0.06699649556792409
https://genius.com/Keny-arkana-marseille-lyrics,True,False,-355,-161,-5,-31,-0.1732492997198838
https://genius.com/Ateyaba-2012-lyrics,True,False,-284,-105,-15,-21,-0.11409090909091013
https://genius.com/La-rumeur-on-ma-demande-doublier-lyrics,True,False,-433,-146,0,-43,-0.11831617670786354
https://genius.com/Plk-alleluia-lyrics,True,False,-507,-87,-37,-37,-0.007850687402446432
https://genius.com/Mhd-interlude-trap-2-lyrics,True,True,0,0,0,1,-3.9968028886505635e-15
https://genius.com/1995-bouffons-du-roi-lyrics,True,False,-660,-215,-21,-61,0.3654321942167913
https://genius.com/Wallen-avoir-la-vie-devant-soi-lyrics,True,False,-350,-32,-5,-44,-0.039649451203952246
https://genius.com/Naps-le-sang-de-la-veine-lyrics,True,False,-213,-57,-8,-27,-0.0855481727574765
https://genius.com/Zamdane-ronaldinho-lyrics,True,False,-55,-5,-4,-4,-0.043637918070101644
https://genius.com/Deen-burbigo-on-y-va-lyrics,True,False,-544,-156,-19,-49,-0.09778496710881557
https://genius.com/Hache-p-ok-lyrics,True,False,-229,-77,-4,-38,-0.0019145626420988826
https://genius.com/Set-match-digestif-lyrics,True,False,-291,-148,-2,-35,-0.5239467849223898
https://genius.com/Leck-leck-ici-leckflix-lyrics,True,False,-3,-4,0,0,-0.008133898025060038
https://genius.com/Rohff-le-club-des-metaphores-lyrics,True,False,-361,-102,-12,-37,0.056081307347132014
https://genius.com/Hooss-la-la-la-lyrics,True,False,-257,-88,-18,-26,-0.1155088953764003
https://genius.com/Mac-tyer-tony-a-tue-manny-lyrics,True,False,-313,-111,-7,-37,0.007400217425069133
https://genius.com/Miklo-freestyle-n1-lyrics,True,True,0,0,0,1,1.3322676295501878e-15
https://genius.com/Lartiste-charme-lyrics,True,False,-331,-69,-39,-42,-0.14103705998528193
https://genius.com/Salif-speciale-dedicace-lyrics,True,False,-428,-94,-1,-40,0.07482391650815057
https://genius.com/Jazzy-bazz-dans-ma-tete-lyrics,True,False,-316,-135,15,-45,-0.43370834032973526
https://genius.com/Rk-redemption-lyrics,True,False,-493,-79,-32,-47,0.010985385235193323
https://genius.com/Grand-corps-malade-te-manquer-lyrics,True,False,-378,-90,-14,-52,0.04544869042507438
https://genius.com/Medine-reboot-lyrics,True,False,-297,-107,-4,-24,-0.004485398079082437
https://genius.com/Youv-dee-poseur-lyrics,True,False,-96,-4,19,-16,-0.8244937319189942
https://genius.com/Orelsan-gros-poisson-dans-une-petite-mare-lyrics,True,False,-712,-181,-7,-66,-0.029250935052236304
https://genius.com/Ashe-22-sale-lyrics,True,True,2,0,0,0,-0.02482216264521675
https://genius.com/Soprano-juste-fais-le-lyrics,True,False,-594,-180,-5,-74,0.1262423238526189
